revision	user	date	chromosome	systematic_id	primary_name	feature_type	added_or_removed	value	db_xref	pombase_reference	pombase_comments
6246	vw253	2020-05-01	I	SPAC2E12.05	wtf1	CDS	added	join(5064781..5064919,5065087..5065332,5065380..5065610,5065652..5065705,5065760..5065836)	PMID:28631610	PMID:28631610	pseudo->coding
6246	vw253	2020-05-01	I	SPAC2E12.05	wtf1	CDS	removed	5064305..5066231		PMID:28631610	pseudo->coding
6246	vw253	2020-05-01	II	SPBC1706.02c	wtf2	CDS	added	complement(join(593185..593261,593368..593393,593437..593575))	PMID:28631610	PMID:28631610, PMID:30991417	
6246	vw253	2020-05-01	II	SPBC1706.02c	wtf2	CDS	removed	complement(join(593188..593261,593311..593368,593437..593575))		PMID:28631610, PMID:30991417	
6246	vw253	2020-05-01	III	SPCC162.04c	wtf13	CDS	added	complement(join(1580123..1580268,1580319..1580381,1580422..1580613,1580650..1581006,1581055..1581327,1581559..1581694))		PMID:28631610, PMID:30991417	
6246	vw253	2020-05-01	III	SPCC162.04c	wtf13	CDS	removed	complement(join(1580123..1580613,1580650..1581006,1581055..1581327,1581559..1581694))		PMID:28631610, PMID:30991417	
6246	vw253	2020-05-01	III	SPCC285.06c	wtf17	CDS	added	complement(join(1805166..1805242,1805299..1805352,1805393..1805614,1805664..1805909,1806076..1806214))	PMID:28631610	PMID:28631610, PMID:30991417	
6246	vw253	2020-05-01	III	SPCC285.06c	wtf17	CDS	removed	complement(join(1805166..1805242,1805299..1805352,1805393..1805614,1805664..1805909,1806076..1806225,1806411..1806450))		PMID:28631610, PMID:30991417	
6246	vw253	2020-05-01	III	SPCC285.07c	wtf18	CDS	added	complement(join(1807004..1807131,1807182..1807244,1807285..1807476,1807513..1807836,1807885..1808157,1808396..1808534))	PMID:28631610	PMID:28631610, PMID:30991417	
6246	vw253	2020-05-01	III	SPCC285.07c	wtf18	CDS	removed	complement(join(1807004..1807131,1807182..1807244,1807285..1807476,1807513..1807726,1807760..1807836,1807885..1808157,1808396..1808534))		PMID:28631610, PMID:30991417	
6246	vw253	2020-05-01	III	SPCC306.10	wtf8	CDS	added	join(427445..427583,427752..427997,428047..428290,428336..428527,428568..428630,428681..428763)	PMID:28631610		
6246	vw253	2020-05-01	III	SPCC306.10	wtf8	CDS	removed	join(427445..427583,427752..427997,428072..428290,428336..428527,428568..428630,428681..428763)			
6246	vw253	2020-05-01	III	SPCC548.02c	wtf3	CDS	added	complement(join(219185..219261,219315..219368,219409..219684,219734..219979,220148..220286))	PMID:28631610	PMID:28631610, PMID:30991417	
6246	vw253	2020-05-01	III	SPCC548.02c	wtf3	CDS	removed	complement(join(219185..219261,219294..219368,219409..219684,219734..219979,220148..220283))		PMID:28631610, PMID:30991417	
6246	vw253	2020-05-01	III	SPCC548.03c	wtf4	CDS	added	complement(join(221199..221344,221395..221457,221498..221689,221726..222016,222065..222337,222566..222701))	PMID:28631610	PMID:28631610, PMID:30991417	
6246	vw253	2020-05-01	III	SPCC548.03c	wtf4	CDS	removed	complement(join(221199..221335,221395..221457,221498..221689,221726..222016,222065..222337,222566..222701))		PMID:28631610, PMID:30991417	
6246	vw253	2020-05-01	III	SPCC553.05c	wtf6	CDS	added	complement(join(297140..297216,297266..297307,297349..297655,297705..297950,298119..298258))	PMID:28631610	PMID:28631610, PMID:30991417	introduces stop codon at position 25
6246	vw253	2020-05-01	III	SPCC553.05c	wtf6	CDS	removed	complement(join(297354..297655,297705..297950,298119..298194))		PMID:28631610, PMID:30991417	introduces stop codon at position 25
6246	vw253	2020-05-01	III	SPCC576.16c	wtf22	CDS	added	complement(join(2109178..2109281,2109333..2109395,2109436..2109608,2109645..2109923,2109973..2110221,2110391..2110528))	PMID:28631610	PMID:28631610	introduces stop codon at position 50
6246	vw253	2020-05-01	III	SPCC576.16c	wtf22	CDS	removed	complement(join(2109181..2109395,2109432..2109608,2109645..2109923,2109973..2110221,2110391..2110528))		PMID:28631610	introduces stop codon at position 50
6246	vw253	2020-05-01	III	SPCC622.21	wtf12	CDS	added	join(1401530..1401668,1401900..1402172,1402221..1402448,1402490..1402672)	PMID:28631610	PMID:30991417	introduces stop codon at position 274
6246	vw253	2020-05-01	III	SPCC622.21	wtf12	CDS	removed	join(1401530..1401668,1401900..1402172,1402490..1402551,1402553..1402672)		PMID:30991417	introduces stop codon at position 274
6246	vw253	2020-05-01	III	SPCC736.05	wtf7	CDS	added	join(320617..320755,320964..321335,321387..321523)	PMID:28631610	PMID:28631610, PMID:30991417	
6246	vw253	2020-05-01	III	SPCC736.05	wtf7	CDS	removed	join(320608..320755,320964..321335,321387..321523)		PMID:28631610, PMID:30991417	
6246	vw253	2020-05-01	III	SPCC830.02	wtf24	CDS	added	join(2181204..2181342,2181510..2181758,2181808..2182031,2182077..2182268,2182309..2182371,2182422..2182504)	PMID:28631610	PMID:28631610, PMID:30991417	introduces stop codon at position 145
6246	vw253	2020-05-01	III	SPCC830.02	wtf24	CDS	removed	join(2181204..2181342,2181510..2181758,2181808..2182031,2182077..2182371,2182422..2182504)		PMID:28631610, PMID:30991417	introduces stop codon at position 145
6245	vw253	2020-04-30	mitochondrial	SPMIT.03	cox1-I2b	CDS	added	6965..7816			
6245	vw253	2020-04-30	mitochondrial	SPMIT.03	cox1-I2b	CDS	removed	<6845..7816			
6244	vw253	2020-04-30	mitochondrial	SPMIT.01	cox1	CDS	added	join(4885..5288,6499..6843,7925..8792)			
6244	vw253	2020-04-30	mitochondrial	SPMIT.01	cox1	CDS	removed	join(4886..5289,6500..6844,7926..8790)			
6244	vw253	2020-04-30	mitochondrial	SPMIT.03	cox1-I2b	CDS	added	<6845..7816			
6244	vw253	2020-04-30	mitochondrial	SPMIT.03		CDS	removed	<6966..7718			
6244	vw253	2020-04-30	mitochondrial	SPMIT.04	cox3	CDS	added	8961..9770			
6244	vw253	2020-04-30	mitochondrial	SPMIT.04	cox3	CDS	removed	8947..9765			
6244	vw253	2020-04-30	mitochondrial	SPMIT.05	cob1	CDS	added	join(10175..10858,13385..13864)			
6244	vw253	2020-04-30	mitochondrial	SPMIT.05	cob1	CDS	removed	join(10173..10856,13383..13862)			
6244	vw253	2020-04-30	mitochondrial	SPMIT.06		CDS	added	<10859..13282			
6244	vw253	2020-04-30	mitochondrial	SPMIT.06		CDS	removed	10857..13280			
6244	vw253	2020-04-30	mitochondrial	SPMIT.07	atp6	CDS	added	14758..15531			
6244	vw253	2020-04-30	mitochondrial	SPMIT.07	atp6	CDS	removed	14756..15529			
6244	vw253	2020-04-30	mitochondrial	SPMIT.11	cox2	CDS	added	18563..19309			
6244	vw253	2020-04-30	mitochondrial	SPMIT.11	cox2	CDS	removed	18561..19307			
6244	vw253	2020-04-30	mitochondrial	SPMITTRNAARG.01		tRNA	added	9819..9890			
6244	vw253	2020-04-30	mitochondrial	SPMITTRNAARG.01		tRNA	removed	9818..9894			
6244	vw253	2020-04-30	mitochondrial	SPMITTRNAGLU.01		tRNA	added	18406..18478			
6244	vw253	2020-04-30	mitochondrial	SPMITTRNAGLU.01		tRNA	removed	18404..18475			
6244	vw253	2020-04-30	mitochondrial	SPRRNA.01	rnl	rRNA	added	1..2823			
6244	vw253	2020-04-30	mitochondrial	SPRRNA.01	rnl	rRNA	removed	1..2822			
6244	vw253	2020-04-30	mitochondrial	SPRRNA.02	rns	rRNA	added	3132..4552			
6244	vw253	2020-04-30	mitochondrial	SPRRNA.02	rns	rRNA	removed	3131..4552			
6017	mah79	2020-01-09	I	SPATRNAALA.06		tRNA	added	join(4796977..4797012,4797024..4797059)			
6017	mah79	2020-01-09	I	SPATRNAALA.06		tRNA	removed	4796977..4797059			
6017	mah79	2020-01-09	I	SPATRNAARG.01		tRNA	added	join(3443055..3443090,3443109..3443144)			
6017	mah79	2020-01-09	I	SPATRNAARG.01		tRNA	removed	3443055..3443144			
6017	mah79	2020-01-09	I	SPATRNAILE.02		tRNA	added	join(2578426..2578463,2578489..2578524)			
6017	mah79	2020-01-09	I	SPATRNAILE.02		tRNA	removed	2578426..2578524			
6017	mah79	2020-01-09	I	SPATRNALEU.01		tRNA	added	complement(join(1527088..1527133,1527144..1527181))			
6017	mah79	2020-01-09	I	SPATRNALEU.01		tRNA	removed	complement(1527088..1527181)			
6017	mah79	2020-01-09	I	SPATRNALEU.02		tRNA	added	complement(join(2802761..2802804,2802821..2802858))			
6017	mah79	2020-01-09	I	SPATRNALEU.02		tRNA	removed	complement(2802761..2802858)			
6017	mah79	2020-01-09	I	SPATRNALEU.03		tRNA	added	join(3591948..3591984,3592003..3592044)			
6017	mah79	2020-01-09	I	SPATRNALEU.03		tRNA	removed	3591948..3592044			
6017	mah79	2020-01-09	I	SPATRNALYS.01		tRNA	added	join(1704582..1704620,1704629..1704664)			
6017	mah79	2020-01-09	I	SPATRNALYS.01		tRNA	removed	1704582..1704664			
6017	mah79	2020-01-09	I	SPATRNALYS.05		tRNA	added	join(3086310..3086348,3086357..3086392)			
6017	mah79	2020-01-09	I	SPATRNALYS.05		tRNA	removed	3086310..3086392			
6017	mah79	2020-01-09	I	SPATRNAMET.02		tRNA	added	complement(join(1484979..1485014,1485024..1485061))			
6017	mah79	2020-01-09	I	SPATRNAMET.02		tRNA	removed	complement(1484979..1485061)			
6017	mah79	2020-01-09	I	SPATRNAPRO.02	spl1	tRNA	added	complement(join(1314924..1314959,1314984..1315020))			
6017	mah79	2020-01-09	I	SPATRNAPRO.02	spl1	tRNA	removed	complement(1314924..1315020)			
6017	mah79	2020-01-09	I	SPATRNASER.01		tRNA	added	join(1096369..1096405,1096422..1096466)			
6017	mah79	2020-01-09	I	SPATRNASER.01		tRNA	removed	1096369..1096466			
6017	mah79	2020-01-09	I	SPATRNATYR.01		tRNA	added	join(1746464..1746501,1746512..1746547)			
6017	mah79	2020-01-09	I	SPATRNATYR.01		tRNA	removed	1746464..1746547			
6017	mah79	2020-01-09	I	SPATRNAVAL.03		tRNA	added	complement(join(2214733..2214768,2214777..2214814))			
6017	mah79	2020-01-09	I	SPATRNAVAL.03		tRNA	removed	complement(2214733..2214814)			
6017	mah79	2020-01-09	I	SPATRNAVAL.04		tRNA	added	complement(join(3710739..3710774,3710784..3710821))			
6017	mah79	2020-01-09	I	SPATRNAVAL.04		tRNA	removed	complement(3710739..3710821)			
6017	mah79	2020-01-09	II	SPBTRNAMET.04		tRNA	added	join(658451..658488,658496..658531)			
6017	mah79	2020-01-09	II	SPBTRNAMET.04		tRNA	removed	658451..658531			
6017	mah79	2020-01-09	II	SPBTRNAVAL.06		tRNA	added	complement(join(1619174..1619209,1619219..1619256))			
6017	mah79	2020-01-09	II	SPBTRNAVAL.06		tRNA	removed	complement(1619174..1619256)			
6017	mah79	2020-01-09	III	SPCTRNALYS.10		tRNA	added	join(1071093..1071131,1071140..1071175)			
6017	mah79	2020-01-09	III	SPCTRNALYS.10		tRNA	removed	1071093..1071175			
6017	mah79	2020-01-09	III	SPCTRNASER.11	sup9	tRNA	added	join(1689713..1689749,1689765..1689809)			
6017	mah79	2020-01-09	III	SPCTRNASER.11	sup9	tRNA	removed	1689713..1689809			
5921	antonia	2019-11-08	II	SPNCRNA.103	sme2	ncRNA	added	complement(339346..340907)		PMID:24920274	
5921	antonia	2019-11-08	II	SPNCRNA.103	sme2	ncRNA	removed	complement(339346..340012)		PMID:24920274	
5862	vw253	2019-10-16	II	SPBPB8B6.04c	grt1	CDS	added	complement(join(49143..50910,50953..51062,51113..51181))			
5862	vw253	2019-10-16	II	SPBPB8B6.04c	grt1	CDS	removed	complement(join(49152..50910,50953..51062,51113..51181))			
4958	mah79	2018-08-08	II	SPBC1271.09	tgp1	CDS	added	complement(350783..352369)			
4958	mah79	2018-08-08	II	SPBC1271.09	tgp1	CDS	removed	complement(join(350692..350740,350787..352369))			
4957	vw253	2018-08-08	II	SPBC1271.09	tgp1	CDS	added	complement(join(350692..350740,350787..352369))			
4957	vw253	2018-08-08	II	SPBC1271.09	tgp1	CDS	removed	complement(350783..352369)			
4947	antonia	2018-08-05	II	SPBC1271.09	tgp1	CDS	added	complement(350783..352369)			
4947	antonia	2018-08-05	II	SPBC1271.09	tgp1	CDS	removed	complement(352200..352369)			
4945	antonia	2018-08-05	II	SPBC1271.09	tgp1	CDS	added	complement(352200..352369)			
4945	antonia	2018-08-05	II	SPBC1271.09	tgp1	CDS	removed	complement(join(350692..350740,350787..352369))			
4945	antonia	2018-08-05	II	SPBC8E4.02c	prt2	ncRNA	added	4442542..4445970			
4945	antonia	2018-08-05	II	SPBC8E4.02c	prt2	ncRNA	removed	4443155..4443544			
4575	vw253	2018-02-19	II	SPBPB8B6.04c	grt1	CDS	added	complement(join(49152..50910,50953..51062,51113..51181))			
4575	vw253	2018-02-19	II	SPBPB8B6.04c	grt1	CDS	removed	complement(join(49143..50910,50953..51062,51113..51181))			
4294	vw253	2017-09-14	II	SPBC577.05c	rec27	CDS	added	complement(join(757566..757746,757796..757951,758002..758042))		PMID:28469148	
4294	vw253	2017-09-14	II	SPBC577.05c	rec27	CDS	removed	complement(join(757566..757746,757796..757951,758130..758197))		PMID:28469148	
4152	vw253	2017-07-11	I	SPNCRNA.1702	prl104	ncRNA	added	complement(5533986..5534754)			
4152	vw253	2017-07-11	I	SPNCRNA.1702	prl104	ncRNA	removed	5533986..5534754			
4152	vw253	2017-07-11	III	SPNCRNA.1706	prl106	ncRNA	added	complement(935629..936790)			
4152	vw253	2017-07-11	III	SPNCRNA.1706	prl106	ncRNA	removed	935629..936790			
4143	vw253	2017-07-07	I	SPNCRNA.1702	prl104	ncRNA	added	5533986..5534754			
4143	vw253	2017-07-07	I	SPNCRNA.1702	prl104	ncRNA	removed	5533986..5534794			
4041	vw253	2017-05-16	III	SPSNORNA.41	snR46	snoRNA	added	complement(1717920..1718087)		pers. comm. Francois Bachand	Switched from + strand to - strand
4041	vw253	2017-05-16	III	SPSNORNA.41	snR46	snoRNA	removed	1717920..1718087		pers. comm. Francois Bachand	Switched from + strand to - strand
4020	vw253	2017-05-02	I	SPAC9G1.15c	mzt1	CDS	added	complement(1985350..1985544)			
4020	vw253	2017-05-02	I	SPAC9G1.15c	mzt1	CDS	removed	complement(1985350..1985545)			
3988	vw253	2017-04-17	II	SPBC530.13	lsc1	CDS	added	join(824374..824534,824579..824660,824874..824999,825065..825188,825245..825747)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:825012!G→A
3988	vw253	2017-04-17	II	SPBC530.13	lsc1	CDS	removed	join(824374..824534,824579..824660,824874..825011,825065..825188,825245..825747)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:825012!G→A
3985	vw253	2017-04-12	I	SPAC1071.01c	pta1	CDS	added	complement(join(3855626..3855790,3855792..3857792))		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_I:3855790!GT→G
3985	vw253	2017-04-12	I	SPAC1071.01c	pta1	CDS	removed	complement(3855780..3857792)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_I:3855790!GT→G
3985	vw253	2017-04-12	I	SPAC12B10.09	pet801	CDS	added	join(4588487..4588510,4588567..4588723,4588869..4589323,4589410..4589574)		PMID:26615217; pers. comm. Li-Lin Du	
3985	vw253	2017-04-12	I	SPAC12B10.09	pet801	CDS	removed	join(4588250..4588510,4588567..4588723,4588869..4589323,4589410..4589574)		PMID:26615217; pers. comm. Li-Lin Du	
3985	vw253	2017-04-12	I	SPAC1486.05	nup189	CDS	added	join(3197028..3197529,3197529..3202450)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_I:3197528!A→AG
3985	vw253	2017-04-12	I	SPAC1486.05	nup189	CDS	removed	join(3197028..3197525,3197528..3202450)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_I:3197528!A→AG
3985	vw253	2017-04-12	I	SPAC29A4.03c	mrps9	CDS	added	join(5142407..5142626,5142626..5143224)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_I:5142627!A→AG
3985	vw253	2017-04-12	I	SPAC29A4.03c		CDS	removed	join(5142407..5142628,5142631..5143224)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_I:5142627!A→AG
3985	vw253	2017-04-12	I	SPAC29E6.03c	uso1	CDS	added	complement(join(4405990..4407494,4407494..4409096,4409171..4409338))		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_I:4407494!T→TG
3985	vw253	2017-04-12	I	SPAC29E6.03c	uso1	CDS	removed	complement(join(4405990..4407375,4407447..4409096,4409171..4409338))		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_I:4407494!T→TG
3985	vw253	2017-04-12	I	SPAC29E6.04	nnf1	CDS	added	join(4409773..4410190,4410192..4410391)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_I:4410191!CG→C
3985	vw253	2017-04-12	I	SPAC29E6.04	nnf1	CDS	removed	join(4409773..4410192,4410194..4410391)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_I:4410191!CG→C
3985	vw253	2017-04-12	I	SPAC3A11.06	mvp1	CDS	added	complement(join(3459233..3459436,3459492..3459665,3459705..3459897,3459941..3460185,3460234..3460318,3460318..3460372,3460425..3460442,3460508..3460560,3460642..3461263,3461323..3461583,3461766..3461859))		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_I:3460318!T→T
3985	vw253	2017-04-12	I	SPAC3A11.06	mvp1	CDS	removed	complement(join(3459233..3459436,3459492..3459665,3459705..3459897,3459941..3460185,3460234..3460364,3460425..3460442,3460508..3460560,3460642..3461263,3461323..3461583,3461766..3461859))		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_I:3460318!T→T
3985	vw253	2017-04-12	I	SPAC3A11.09	sod22	CDS	added	complement(join(3450056..3450130,3450132..3452269,3452485..3452608))		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_I:3450130!GT→G
3985	vw253	2017-04-12	I	SPAC3A11.09	sod22	CDS	removed	complement(join(3450114..3452269,3452485..3452608))		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_I:3450130!GT→G
3985	vw253	2017-04-12	I	SPAC688.08	srb8	CDS	added	join(3123163..3125118,3125118..3126310,3126356..3126653)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_I:3125118!A→AT
3985	vw253	2017-04-12	I	SPAC688.08	srb8	CDS	removed	join(3123163..3125057,3125099..3126310,3126356..3126653)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_I:3125118!A→AT
3985	vw253	2017-04-12	II	SPBC13E7.01	cwf22	CDS	added	join(3037988..3040332,3040332..3040650)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:3040332!C→CG
3985	vw253	2017-04-12	II	SPBC13E7.01	cwf22	CDS	removed	join(3037988..3040331,3040334..3040650)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:3040332!C→CG
3985	vw253	2017-04-12	II	SPBC14C8.09c	dbl3	CDS	added	complement(join(2219430..2219928,2219928..2220322))		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:2219928!A→AT
3985	vw253	2017-04-12	II	SPBC14C8.09c	dbl3	CDS	removed	complement(join(2219430..2219934,2219937..2220322))		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:2219928!A→AT
3985	vw253	2017-04-12	II	SPBC16D10.10	tad2	CDS	added	join(3618117..3618179,3618228..3618617,3618658..3618702,3618747..3618920,3618968..3619003,3619003..3619071,3619113..3619321,3619366..3619540)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:3619003!A→AG
3985	vw253	2017-04-12	II	SPBC16D10.10	tad2	CDS	removed	join(3618117..3618179,3618228..3618617,3618658..3618702,3618747..3618918,3618956..3619071,3619113..3619321,3619366..3619540)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:3619003!A→AG
3985	vw253	2017-04-12	II	SPBC16E9.16c	lsd90	CDS	added	complement(join(1947985..1948952,1948954..1950048,1950048..1950255))		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:1948953!GA→G and Chr_II:1950050!A→AG
3985	vw253	2017-04-12	II	SPBC16E9.16c	lsd90	CDS	removed	complement(join(1947985..1948953,1948955..1950050,1950053..1950255))		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:1948953!GA→G and Chr_II:1950050!A→AG
3985	vw253	2017-04-12	II	SPBC1A4.06c	tam41	CDS	added	complement(join(1987044..1987100,1987102..1987117,1987119..1987675,1987737..1988015,1988081..1988353))		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:1987101!CG→C and Chr_II:1987117!TG→T
3985	vw253	2017-04-12	II	SPBC1A4.06c	tam41	CDS	removed	complement(join(1987044..1987099,1987102..1987675,1987737..1988015,1988081..1988353))		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:1987101!CG→C and Chr_II:1987117!TG→T
3985	vw253	2017-04-12	II	SPBC1E8.03c		CDS	added	complement(join(1960166..1960392,1960392..1961817))		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:1960392!A→AG
3985	vw253	2017-04-12	II	SPBC1E8.03c		CDS	removed	complement(1960384..1961817)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:1960392!A→AG
3985	vw253	2017-04-12	II	SPBC23G7.06c		CDS	added	complement(join(2106448..2108180,2108180..2108786))		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:2108180!T→TA
3985	vw253	2017-04-12	II	SPBC23G7.06c		CDS	removed	complement(join(2106448..2108178,2108181..2108786))		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:2108180!T→TA
3985	vw253	2017-04-12	II	SPBC29A3.08	pof4	CDS	added	join(2053033..2053517,2053517..2053823)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:2053516!G→GC
3985	vw253	2017-04-12	II	SPBC29A3.08	pof4	CDS	removed	join(2053033..2053517,2053519..2053600)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:2053516!G→GC
3985	vw253	2017-04-12	II	SPBC32F12.08c	duo1	CDS	added	complement(join(2797652..2798040,2798042..2798507))		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:2798040!CT→C
3985	vw253	2017-04-12	II	SPBC32F12.08c	duo1	CDS	removed	complement(2798007..2798507)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:2798040!CT→C
3985	vw253	2017-04-12	II	SPBC4F6.10	vps901	CDS	added	join(2708076..2709414,2709414..2709793)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:2709414!G→GC
3985	vw253	2017-04-12	II	SPBC4F6.10	vps901	CDS	removed	join(2708076..2709415,2709418..2709793)		PMID:26615217; pers. comm. Li-Lin Du	Frameshifted by Chr_II:2709414!G→GC
