Date	Systematic ID	Primary name	Before / After change	Coordinates	Comment	Reference
2017-04-12	SPAC29E6.03c	uso1	after	I:complement(join(4405990..4407494,4407494..4409096,4409171..4409338))	Frameshifted by Chr_I:4407494!T→TG	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPAC29E6.03c	uso1	before	I:complement(join(4405990..4407375,4407447..4409096,4409171..4409338))	Frameshifted by Chr_I:4407494!T→TG	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPAC29E6.04	nnf1	after	I:join(4409773..4410190,4410192..4410391)	Frameshifted by Chr_I:4410191!CG→C	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPAC29E6.04	nnf1	before	I:join(4409773..4410192,4410194..4410391)	Frameshifted by Chr_I:4410191!CG→C	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPAC3A11.06	mvp1	after	I:complement(join(3459233..3459436,3459492..3459665,3459705..3459897,3459941..3460185,3460234..3460318,3460318..3460372,3460425..3460442,3460508..3460560,3460642..3461263,3461323..3461583,3461766..3461859))	Frameshifted by Chr_I:3460318!T→T	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPAC3A11.06	mvp1	before	I:complement(join(3459233..3459436,3459492..3459665,3459705..3459897,3459941..3460185,3460234..3460364,3460425..3460442,3460508..3460560,3460642..3461263,3461323..3461583,3461766..3461859))	Frameshifted by Chr_I:3460318!T→T	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPAC3A11.09	sod22	after	I:complement(join(3450056..3450130,3450132..3452269,3452485..3452608))	Frameshifted by Chr_I:3450130!GT→G	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPAC3A11.09	sod22	before	I:complement(join(3450114..3452269,3452485..3452608))	Frameshifted by Chr_I:3450130!GT→G	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPAC688.08	srb8	after	I:join(3123163..3125118,3125118..3126310,3126356..3126653)	Frameshifted by Chr_I:3125118!A→AT	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPAC688.08	srb8	before	I:join(3123163..3125057,3125099..3126310,3126356..3126653)	Frameshifted by Chr_I:3125118!A→AT	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC13E7.01	cwf22	after	II:join(3037988..3040332,3040332..3040650)	Frameshifted by Chr_II:3040332!C→CG	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC13E7.01	cwf22	before	II:join(3037988..3040331,3040334..3040650)	Frameshifted by Chr_II:3040332!C→CG	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC14C8.09c	dbl3	after	II:complement(join(2219430..2219928,2219928..2220322))	Frameshifted by Chr_II:2219928!A→AT	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC14C8.09c	dbl3	before	II:complement(join(2219430..2219934,2219937..2220322))	Frameshifted by Chr_II:2219928!A→AT	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC16D10.10	tad2	after	II:join(3618117..3618179,3618228..3618617,3618658..3618702,3618747..3618920,3618968..3619003,3619003..3619071,3619113..3619321,3619366..3619540)	Frameshifted by Chr_II:3619003!A→AG	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC16D10.10	tad2	before	II:join(3618117..3618179,3618228..3618617,3618658..3618702,3618747..3618918,3618956..3619071,3619113..3619321,3619366..3619540)	Frameshifted by Chr_II:3619003!A→AG	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC16E9.16c	lsd90	after	II:complement(join(1947985..1948952,1948954..1950048,1950048..1950255))	Frameshifted by Chr_II:1948953!GA→G and Chr_II:1950050!A→AG	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC16E9.16c	lsd90	before	II:complement(join(1947985..1948953,1948955..1950050,1950053..1950255))	Frameshifted by Chr_II:1948953!GA→G and Chr_II:1950050!A→AG	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC1A4.06c	tam41	after	II:complement(join(1987044..1987100,1987102..1987117,1987119..1987675,1987737..1988015,1988081..1988353))	Frameshifted by Chr_II:1987101!CG→C and Chr_II:1987117!TG→T	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC1A4.06c	tam41	before	II:complement(join(1987044..1987099,1987102..1987675,1987737..1988015,1988081..1988353))	Frameshifted by Chr_II:1987101!CG→C and Chr_II:1987117!TG→T	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC1E8.03c		after	II:complement(join(1960166..1960392,1960392..1961817))	Frameshifted by Chr_II:1960392!A→AG	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC1E8.03c		before	II:complement(1960384..1961817)	Frameshifted by Chr_II:1960392!A→AG	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC23G7.06c		after	II:complement(join(2106448..2108180,2108180..2108786))	Frameshifted by Chr_II:2108180!T→TA	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC23G7.06c		before	II:complement(join(2106448..2108178,2108181..2108786))	Frameshifted by Chr_II:2108180!T→TA	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC29A3.08	pof4	after	II:join(2053033..2053517,2053517..2053823)	Frameshifted by Chr_II:2053516!G→GC	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC29A3.08	pof4	before	II:join(2053033..2053517,2053519..2053600)	Frameshifted by Chr_II:2053516!G→GC	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC32F12.08c	duo1	after	II:complement(join(2797652..2798040,2798042..2798507))	Frameshifted by Chr_II:2798040!CT→C	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC32F12.08c	duo1	before	II:complement(2798007..2798507)	Frameshifted by Chr_II:2798040!CT→C	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC4F6.10	vps901	after	II:join(2708076..2709414,2709414..2709793)	Frameshifted by Chr_II:2709414!G→GC	PMID:26615217; pers. comm. Li-Lin Du
2017-04-12	SPBC4F6.10	vps901	before	II:join(2708076..2709415,2709418..2709793)	Frameshifted by Chr_II:2709414!G→GC	PMID:26615217; pers. comm. Li-Lin Du
2017-04-04	SPAC17G8.01c	trl1	after	I:complement(join(2341346..2343703,2343703..2343756))	Frameshifted by Chr_I:2343703!G→GA	PMID:26615217; pers. comm. Li-Lin Du
2017-04-04	SPAC17G8.01c	trl1	before	I:complement(join(2341346..2343706,2343754..2343756))	Frameshifted by Chr_I:2343703!G→GA	PMID:26615217; pers. comm. Li-Lin Du
2017-04-04	SPAC3A12.04c	rpp1	after	I:complement(join(1424660..1424708,1424710..1425161,1425231..1425329,1425372..1425430,1425478..1425562))	Frameshifted by Chr_I:1424708!CA→C	PMID:26615217, pers. comm. Li-Lin Du
2017-04-04	SPAC3A12.04c	rpp1	before	I:complement(join(1424697..1425161,1425231..1425329,1425372..1425430,1425478..1425562))	Frameshifted by Chr_I:1424708!CA→C	PMID:26615217, pers. comm. Li-Lin Du
2017-04-04	SPAC823.04	rrp36	after	I:join(2587729..2587897,2587952..2588025,2588025..2588066,2588066..2588620)	Frameshifted by Chr_I:2588066!C→CA and Chr_I:2588021!C→CA	PMID:26615217; pers. comm. Li-Lin Du
2017-04-04	SPAC823.04	rrp36	before	I:join(2587729..2587897,2587952..2588028,2588031..2588143,2588182..2588620)	Frameshifted by Chr_I:2588066!C→CA and Chr_I:2588021!C→CA	PMID:26615217; pers. comm. Li-Lin Du
2017-04-04	SPAP27G11.10c	nup184	after	I:complement(join(1624885..1625092,1625092..1629753,1629825..1629841))	Frameshifted by Chr_I:1625092!T→TC	PMID:26615217; pers. comm. Li-Lin Du
2017-04-04	SPAP27G11.10c	nup184	before	I:complement(join(1625076..1629753,1629825..1629841))	Frameshifted by Chr_I:1625092!T→TC	PMID:26615217; pers. comm. Li-Lin Du
2016-04-19	SPBC21B10.12	rec6	after	II:complement(join(1649038..1649472,1649558..1649727,1649815..1649878,1650043..1650156))		PMID:26917764
2016-04-19	SPBC21B10.12	rec6	before	II:complement(join(1649038..1649472,1649558..1649671))		PMID:26917764
2016-03-17	SPAC22F3.11c	snu23	after	I:join(682874..682996,682998..683109,683160..683446)	based on ribosome profiling	PMID:22365419, PMID:24929437
2016-03-17	SPAC22F3.11c	snu23	before	I:join(682874..683034,683102..683109,683160..683446)	based on ribosome profiling	PMID:22365419, PMID:24929437
2016-03-17	SPAC29A4.23		after	I:join(5139024..5139190,5139192..5139424,5139427..5139575)	Frameshifted; intron/exon boundary changes; coordinates changed	PMID:26494834
2016-03-17	SPAC29A4.23		before	I:join(5139024..5139190,5139225..5139425,5139455..5139575)	Frameshifted; intron/exon boundary changes; coordinates changed	PMID:26494834
2016-03-17	SPAPB24D3.05c		after	I:complement(join(2954983..2955219,2955222..2955353,2955360..2955377))		
2016-03-17	SPAPB24D3.05c		before	I:complement(join(2954983..2955191,2955194..2955350))		
2016-02-09	SPCC622.17	apn1	after	III:join(1435178..1435181,1435272..1435335,1435596..1435850,1435923..1436649)		
2016-02-09	SPCC622.17	apn1	before	III:join(1435178..1435335,1435596..1435850,1435923..1436649)		
2015-10-14	SPBC13G1.04c	abh1	after	II:complement(join(3732806..3732930,3732994..3733762))	N-terminal shortened to use downstream methionine	PMID:22365419
2015-10-14	SPBC13G1.04c	abh1	before	II:complement(join(3732806..3732930,3732994..3733777))	N-terminal shortened to use downstream methionine	PMID:22365419
2015-09-01	SPAC1486.05	nup189	after	I:join(3197028..3197525,3197528..3202450)		
2015-09-01	SPAC1486.05	nup189	before	I:join(3197028..3197528,3197528..3202450)		
2015-04-14	SPAC1486.05	nup189	after	I:join(3197028..3197528,3197528..3202450)		pers. comm. Y. Hiraoka
2015-04-14	SPAC1486.05	nup189	before	I:join(3197028..3197443,3197530..3202450)		pers. comm. Y. Hiraoka
2014-07-08	SPAC1D4.08	pis1	after	I:join(650488..650545,651193..651848)	based on ribosome profiling	PMID:24929437
2014-07-08	SPAC1D4.08	pis1	before	I:join(650814..650893,651173..651848)	based on ribosome profiling	PMID:24929437
2014-07-08	SPAC22F3.04	mug62	after	I:complement(join(698033..698177,698223..698441,698480..698841,698884..699104,699148..699363,699410..702557,702603..702755))	based on ribosome profiling	PMID:24929437
2014-07-08	SPAC22F3.04	mug62	before	I:complement(join(698033..698177,698223..698441,698480..698841,698884..699104,699148..699363,699410..702533))	based on ribosome profiling	PMID:24929437
2014-07-07	SPCC320.09	hem15	after	III:complement(join(149153..150163,150279..150323,150374..150589))	based on ribosome profiling	PMID:24929437
2014-07-07	SPCC320.09	hem15	before	III:complement(join(149153..150163,150279..150323,150374..150472))	based on ribosome profiling	PMID:24929437
2014-07-04	SPBC146.01	med15	after	II:join(996797..996870,996917..997019,997066..1000080)	based on ribosome profiling	PMID:24929437
2014-07-04	SPBC146.01	med15	before	II:join(996843..997019,997066..1000080)	based on ribosome profiling	PMID:24929437
2014-07-04	SPBC27B12.10c	tom7	after	II:complement(join(1343913..1343934,1343989..1344025,1344082..1344157,1344214..1344237))	based on ribosome profiling	PMID:24929437
2014-07-04	SPBC27B12.10c	tom7	before	II:complement(join(1344032..1344157,1344214..1344237))	based on ribosome profiling	PMID:24929437
2014-07-04	SPBC839.02		after	II:597611..599125	based on ribosome profiling	PMID:24929437
2014-07-04	SPBC839.02		before	II:join(597611..599124,599256..599334)	based on ribosome profiling	PMID:24929437
2014-07-04	SPCC162.07	ent1	after	III:complement(join(1571648..1573733,1574258..1574280))	based on ribosome profiling	PMID:24929437
2014-07-04	SPCC162.07	ent1	before	III:complement(join(1571648..1573733,1574016..1574050))	based on ribosome profiling	PMID:24929437
2014-07-04	SPCC417.03		after	III:join(1672003..1672051,1672243..1672332)	based on ribosome profiling	PMID:24929437
2014-07-04	SPCC417.03		before	III:join(1672003..1672051,1672111..1672364)	based on ribosome profiling	PMID:24929437
2014-05-06	SPBC17G9.09	tif213	after	II:2187712..2189052		
2014-05-06	SPBC17G9.09	tif213	before	II:join(2187712..2189052,2187712..2189052)		
2014-05-06	SPBC17G9.09	tif213	after	II:join(2187712..2189052,2187712..2189052)		
2014-05-06	SPBC17G9.09	tif213	before	II:2187712..2189052		
2014-01-07	SPAC5H10.06c	adh4	after	I:complement(156548..157687)	N-terminal shortened to use downstream methionine; removed 43 amino acids; UTR exon annotated	PMID:24003116
2014-01-07	SPAC5H10.06c	adh4	before	I:complement(156548..157816)	N-terminal shortened to use downstream methionine; removed 43 amino acids; UTR exon annotated	PMID:24003116
2013-11-26	SPBC3D6.04c	mad1	after	II:complement(join(1274979..1276897,1276948..1277059))	N-terminal shortened to use downstream methionine; removed 13 amino acids	pers. comm. Silke Hauf
2013-11-26	SPBC3D6.04c	mad1	before	II:complement(join(1274979..1276897,1276948..1277098))	N-terminal shortened to use downstream methionine; removed 13 amino acids	pers. comm. Silke Hauf
2013-11-22	SPBC25B2.07c	mmb1	after	II:complement(2609038..2610543)	N-terminal shortened to use downstream methionine	PMID:21856157
2013-11-22	SPBC25B2.07c	mmb1	before	II:complement(2609038..2610591)	N-terminal shortened to use downstream methionine	PMID:21856157
2013-11-01	SPAC9G1.15c	mzt1	after	I:complement(1985350..1985545)	N-terminal shortened to use downstream methionine	PMID:23885124, PMID:24006493
2013-11-01	SPAC9G1.15c	mzt1	before	I:complement(1985350..1985643)	N-terminal shortened to use downstream methionine	PMID:23885124, PMID:24006493
2013-07-19	SPAC4A8.08c	vrs2	after	I:complement(join(2558600..2558893,2558942..2559214,2559254..2561080,2561121..2561210,2561255..2561371,2561410..2561562,2561616..2561714))		
2013-07-19	SPAC4A8.08c	vrs2	before	I:complement(join(2558600..2558893,2558942..2559214,2559254..2561080,2561121..2561210,2561255..2561371,2561410..2561562,2561616..2561710))		KEGG:MAP00290,KEGG:MAP00970
2012-12-07	SPAC2F3.13c		after	I:complement(join(3949057..3949921,3949997..3950178))	removed N terminal region overlapping with plp1	
2012-12-07	SPAC2F3.13c		before	I:complement(join(3947930..3948241,3948283..3948358,3948407..3948493,3948538..3948690,3948735..3949046,3949094..3949921,3949997..3950178))	removed N terminal region overlapping with plp1	
2012-11-01	SPAC4A8.08c	vrs2	after	I:complement(join(2558600..2558893,2558942..2559214,2559254..2561080,2561121..2561210,2561255..2561371,2561410..2561562,2561616..2561710))		
2012-11-01	SPAC4A8.08c	vrs2	before	I:complement(join(2558600..2558893,2558942..2559214,2559254..2561080,2561121..2561210,2561255..2561371,2561410..2561562,2561616..2561714))		
2012-06-27	SPBC1E8.04	Tf2-10	after	II:join(1965390..1967475,1967478..1969387)		
2012-06-27	SPBC1E8.04	Tf2-10-pseudo	before	II:1965390..1969387		
2012-06-27	SPCC1494.11c	Tf2-13	after	III:complement(join(2320320..2322056,2322059..2324320))		
2012-06-27	SPCC1494.11c	Tf2-13-pseudo	before	III:complement(2320320..2324320)		
2012-01-17	SPBC1861.08c	lea1	after	II:complement(join(4145289..4145921,4145983..4146063))		
2012-01-17	SPBC1861.08c	lea1	before	II:complement(join(4145289..4145929,4145967..4145984))		
2011-12-14	SPBC1861.08c	lea1	after	II:complement(join(4145289..4145929,4145967..4145984))		
2011-12-14	SPBC1861.08c	lea1	before	II:complement(join(4145289..4145929,4145985..4146063))		
2011-12-14	SPBC29A3.06		after	II:join(2048228..2049892,2049894..2049896)	N terminal extended	
2011-12-14	SPBC29A3.06		before	II:join(2048336..2049892,2049894..2049896)	N terminal extended	
2011-12-14	SPBC30D10.16	pha2	after	II:complement(join(3064223..3065032,3065178..3065231))		
2011-12-14	SPBC30D10.16	pha2	before	II:complement(join(3064223..3064932,3064978..3065032,3065178..3065231))		
2011-12-14	SPBPB10D8.03		after	II:87727..89029		
2011-12-14	SPBPB10D8.03		before	II:join(87727..88101,88103..89029)		
2011-12-14	SPCC1281.07c		after	III:complement(1397625..1398638)	N terminal extended by 24 amino acids	
2011-12-14	SPCC1281.07c		before	III:complement(1397625..1398566)	N terminal extended by 24 amino acids	
2011-12-14	SPCC4B3.05c	hem12	after	III:join(1166559..1166604,1166662..1166696,1166743..1166767,1166815..1167323,1167373..1167837)	N terminal extended by 4 amino acids based on homology	
2011-12-14	SPCC4B3.05c	hem12	before	III:join(1166571..1166604,1166662..1166696,1166743..1166767,1166815..1167323,1167373..1167837)	N terminal extended by 4 amino acids based on homology	
2011-12-14	SPCC622.17	apn1	after	III:join(1435178..1435335,1435596..1435850,1435923..1436649)		
2011-12-14	SPCC622.17	apn1	before	III:join(1435250..1435335,1435596..1435850,1435923..1436649)		
2011-10-11	SPMIT.03		after	mitochondrial:<6966..7718		
2011-10-11	SPMIT.03		before	mitochondrial:<6845..7817		
2011-08-27	SPAC23A1.20	new11	after	I:complement(join(4100755..4101269,4101272..4101275))		
2011-08-27	SPAC23A1.20	new11	before	I:complement(4100755..4101318)		
2011-08-22	SPAC24H6.06	sld3	after	I:complement(join(476549..478606,478655..478696))		
2011-08-22	SPAC24H6.06	sld3	before	I:complement(join(476549..477542,477636..478606,478655..478696))		
2011-08-22	SPAC4G9.22		after	I:2292013..2292297		
2011-08-22	SPAC4G9.22		before	I:2291983..2292297		
2011-08-22	SPBC11B10.10c	pht1	after	II:complement(1502642..1503061)		
2011-08-22	SPBC11B10.10c	pht1	before	II:complement(1502642..1503157)		
2011-08-22	SPBC1711.10c	npl4	after	II:complement(join(2152459..2152575,2152627..2154144,2154207..2154287,2154333..2154335))		
2011-08-22	SPBC1711.10c	npl4	before	II:complement(join(2152462..2152575,2152627..2154144,2154207..2154287,2154333..2154335))		
2011-04-18	SPCC622.17	apn1	after	III:join(1435250..1435335,1435596..1435850,1435923..1436649)		
2011-04-18	SPCC622.17	apn1	before	III:join(1435178..1435181,1435272..1435335,1435596..1435850,1435923..1436649)		
2011-03-24	SPAC1002.12c		after	I:complement(1818695..1820338)		
2011-03-24	SPAC1002.12c		before	I:complement(1818695..1820191)		
2011-03-24	SPAC1002.17c	urg2	after	I:complement(1831012..1831626)		
2011-03-24	SPAC1002.17c	urg2	before	I:complement(1831012..1831581)		
2011-03-24	SPAC105.01c	kha1	after	I:complement(join(1740616..1743124,1743299..1743378,1743421..1743501))		
2011-03-24	SPAC105.01c	kha1	before	I:complement(join(1740616..1743124,1743299..1743378,1743421..1743503,1743536..1743560))		
2011-03-24	SPAC1093.03		after	I:join(4613627..4613686,4613723..4614081,4614152..4614378,4614438..4614954,4614996..4616331)		
2011-03-24	SPAC1093.03		before	I:join(4613627..4613686,4613723..4614081,4614164..4614378,4614438..4614954,4614996..4616331)		
2011-03-24	SPAC10F6.10		after	I:join(1225599..1225725,1225811..1225936,1226039..1227279)		
2011-03-24	SPAC10F6.10		before	I:join(1225599..1225725,1225811..1225936,1225967..1227279)		
2011-03-24	SPAC10F6.11c	atg17	after	I:complement(1227416..1228651)		
2011-03-24	SPAC10F6.11c	atg17	before	I:complement(1227416..1228861)		
2011-03-24	SPAC11E3.03	pcs1	after	I:join(5286130..5286181,5286221..5286562,5286609..5286821,5286877..5287055)		
2011-03-24	SPAC11E3.03	pcs1	before	I:join(5286289..5286562,5286606..5286821,5286877..5287055)		
2011-03-24	SPAC1296.06	tah18	after	I:join(719447..719581,719663..719740,719791..719888,719926..720024,720066..721410)		
2011-03-24	SPAC1296.06	tah18	before	I:join(719447..719581,719663..719740,719906..720024,720066..721410)		
2011-03-24	SPAC12G12.15	sif3	after	I:complement(join(317431..317469,317514..318172,318221..318941))		
2011-03-24	SPAC12G12.15	sif3	before	I:complement(join(317310..317462,317514..318172,318221..318941))		
2011-03-24	SPAC13F5.04c		after	I:complement(join(2177582..2178355,2178693..2178887,2179020..2179117,2179380..2179482))		
2011-03-24	SPAC13F5.04c		before	I:complement(join(2177582..2178355,2178446..2178505))		
2011-03-24	SPAC13G6.05c	trs33	after	I:complement(join(181077..181436,181485..181574,181632..181749,182001..182194))		
